NaN,"Foreign direct investment, net (BoP, current US$)","Net capital account (BoP, current US$)","Net trade in goods and services (BoP, current US$)","Exports of goods and services (BoP, current US$)","Charges for the use of intellectual property, payments (BoP, current US$)","Net secondary income (BoP, current US$)","Grants, excluding technical cooperation (BoP, current US$)","Total reserves (includes gold, current US$)","External debt stocks, long-term (DOD, current US$)",Total debt service (% of GNI),"Debt service on external debt, total (TDS, current US$)","Net financial flows, bilateral (NFL, current US$)","Commercial banks and other lending (PPG + PNG) (NFL, current US$)",Adjusted net national income (current US$),"GNI, Atlas method (current US$)",Exports of goods and services (annual % growth),GDP growth (annual %),GNI growth (annual %),GDP (constant LCU),GNI (constant LCU),Gross national expenditure (constant LCU),Gross domestic income (constant LCU),"Industry (including construction), value added (constant LCU)","Manufacturing, value added (constant LCU)","Services, value added (constant LCU)",GDP (current LCU),GNI (current LCU),Exports of goods and services (current LCU),"Industry (including construction), value added (current LCU)","Services, value added (current LCU)",Gross savings (% of GDP),Gross savings (% of GNI),Exports of goods and services (% of GDP),Trade (% of GDP),Imports of goods and services (constant 2010 US$),Exports of goods and services (constant 2010 US$),GDP (current US$),GNI (current US$),Exports of goods and services (current US$),Imports of goods and services (current US$),"Services, value added (current US$)","Net ODA provided, total (% of GNI)",Net ODA received (% of central government expense),Net ODA received (% of GNI),Net official aid received (current US$),"GDP per capita, PPP (current international $)","GDP per capita, PPP (current international $)","GNI, PPP (current international $)","Households and NPISHs Final consumption expenditure, PPP (current international $)","Gross intake ratio in first grade of primary education, total (% of relevant age group)","Over-age students, primary (% of enrollment)","Persistence to grade 5, total (% of cohort)","Government expenditure on education, total (% of government expenditure)","Compulsory education, duration (years)","Adjusted net enrollment rate, primary (% of primary school age children)","Primary education, pupils",Aquaculture production (metric tons),Cereal production (metric tons),"Plant species (higher), threatened",Rural population,Urban population,Electricity production from coal sources (% of total),Access to electricity (% of population),GDP per unit of energy use (PPP $ per kg of oil equivalent),"Annual freshwater withdrawals, total (% of internal resources)",Arable land (hectares),Land area (sq. km),Urban land area (sq. km),Rural land area (sq. km),Total natural resources rents (% of GDP),"Depositors with commercial banks (per 1,000 adults)",Bank liquid reserves to bank assets ratio (%),"Claims on central government, etc. (% GDP)",Net domestic credit (current LCU),Net foreign assets (current LCU),"Listed domestic companies, total","Stocks traded, total value (current US$)",Consumer price index (2010 = 100),"Inflation, GDP deflator (annual %)",Deposit interest rate (%),Real interest rate (%),Broad money (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Current health expenditure (% of GDP),Current health expenditure per capita (current US$),"External health expenditure per capita, PPP (current international $)","Mortality rate, infant (per 1,000 live births)",Number of infant deaths,"Population, total","ICT service exports (BoP, current US$)","Patent applications, residents","Trademark applications, total",Rail lines (total route-km),Gini index (World Bank estimate),Multidimensional poverty headcount ratio (% of total population),Poverty headcount ratio at national poverty lines (% of population),Start-up procedures to register a business (number),Cost of business start-up procedures (% of GNI per capita),Profit tax (% of commercial profits),Merchandise exports to high-income economies (% of total merchandise exports),Fuel exports (% of merchandise exports),Ores and metals exports (% of merchandise exports),NaN,NaN,NaN,NaN,NaN,Merchandise imports (current US$),Food imports (% of merchandise imports),Fuel imports (% of merchandise imports),Ores and metals imports (% of merchandise imports),"Bound rate, simple mean, all products (%)","Share of tariff lines with international peaks, all products (%)","Binding coverage, all products (%)",Export value index (2000 = 100),"Armed forces personnel, total","Armed forces personnel, total",Military expenditure (% of GDP),"Central government debt, total (% of GDP)",Expense (% of GDP),Tax revenue (% of GDP),Taxes on goods and services (% of revenue),"Revenue, excluding grants (% of GDP)",Social contributions (current LCU),IDA resource allocation index (1=low to 6=high),"Employers, total (% of total employment) (modeled ILO estimate)","Labor force participation rate for ages 15-24, female (%) (national estimate)",Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure
2008 [YR2008],-174531373.9,78011203.52,-772629973.1,1636815991,2766815.886,245793699.1,411320000,NaN,873154614.4,0.309501815,30136093.5,1978556.9,NaN,8261888736,8959785687,10.09265441,4.896577084,5.382494369,5.1461E+12,5.14033E+12,5.14533E+12,4.9797E+12,8.06256E+11,5.54583E+11,2.47812E+12,4.36533E+12,4.36027E+12,9.66516E+11,7.70944E+11,1.91214E+12,12.65190542,12.6665993,22.14072027,47.77535927,2404937930,2206625512,9748276762,9736968276,2158338689,2498935557,3114076586,NaN,NaN,6.53920145,NaN,2347.922705,2347.922705,20396010410,15611542307,158.581,11.15563,NaN,19.08857918,6,90.1357,1601146,213,1267588,NaN,5038213,3658708,0,29.71598816,6.23023413,NaN,2500000,112760,NaN,NaN,3.665918338,77.37,17.1927781,-4.767540082,4.27225E+11,7.32363E+11,NaN,NaN,96.9709274,6.434152206,8.124166667,-1.362331084,23.26660229,13.61098003,2.69258809,30.30306816,16.87191772,73.1,24832,8696921,2333603.697,NaN,NaN,NaN,NaN,NaN,NaN,11,198.2,21.4,8.898571546,0.266725847,1.780642722,NaN,NaN,NaN,NaN,NaN,2289000000,36.13611817,14.81039762,0.744490515,28.4,49.246,39.41,327.1058673,8000,8000,0.907451472,NaN,NaN,NaN,NaN,NaN,NaN,3.6,1.230000019,NaN,NaN,0.850000024,NaN,NaN,NaN
2009 [YR2009],-103514099,143782576.2,-791331499.7,1451319466,2993875.589,172913325.9,482880000,NaN,983942841.5,0.493234222,47678936.6,8583702.8,NaN,8151042788,9695319594,-4.864682634,2.319292139,2.094423543,5.26545E+12,5.24799E+12,5.38146E+12,5.13245E+12,8.18608E+11,5.58948E+11,2.46965E+12,4.58001E+12,4.56443E+12,9.12703E+11,8.20716E+11,2.01934E+12,11.4615331,11.50065532,19.92796684,44.70262906,2518975215,2099280184,9699586794,9666591343,1932930440,2403039865,3122708134,NaN,NaN,7.009295971,NaN,2353.634208,2353.634208,20980955407,16007773010,NaN,9.88909,60.41585922,18.17561913,6,94.2321,1719390,308,1508142,NaN,5136051,3808657,0,30.73922729,6.122127708,NaN,2500000,112760,NaN,NaN,3.720879244,95.19,13.691289,-2.547021631,6.37068E+11,6.93946E+11,NaN,NaN,97.83985707,2.539692061,8.579166667,2.377428574,23.95241956,18.1163063,2.8210001,30.71387672,15.02424622,71.8,24932,8944708,374852.052,NaN,NaN,NaN,NaN,NaN,NaN,11,157.4,16.9,6.786489138,0.0083179,0.717989245,NaN,NaN,NaN,NaN,NaN,2064000000,31.09403447,16.64805648,0.735690495,28.4,49.246,39.41,312.4308673,7250,7250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.483333333,1.220000029,NaN,NaN,0.970000029,NaN,NaN,NaN
2010 [YR2010],-194907272.3,122323568.8,-632495208.4,1659610999,2884026.976,155175607,457510000,NaN,1113454672,0.46221381,43826230.2,12097926,NaN,8002553621,9927867867,4.797788941,2.114064726,1.89181008,5.37676E+12,5.34727E+12,5.53082E+12,5.27609E+12,8.46177E+11,5.56829E+11,2.52964E+12,4.71803E+12,4.69155E+12,1.08855E+12,8.49673E+11,2.10176E+12,11.38726255,11.45155633,23.07204807,51.43085995,2704110348,2199999216,9535344283,9481808905,2199999216,2704110348,3113409264,NaN,NaN,7.269393703,NaN,2364.118351,2364.118351,21626033958,16351567390,146.60229,9.51117,62.98360825,26.14396095,6,94.92278,1787940,364,1333436,NaN,5235022,3964237,0,34.2,5.952913762,NaN,2500000,112760,1447.184937,113916.9609,3.426251822,110.92,11.93120328,-3.414653689,6.43119E+11,7.90318E+11,NaN,NaN,100,0.88088567,8.386666667,4.195490191,25.52343865,17.63847542,2.99474454,31.04154778,18.76384735,70.6,25013,9199259,32937122.64,NaN,NaN,NaN,NaN,NaN,35.2,11,154.4,15.2,10.68979967,0.010728003,0.998345626,NaN,NaN,NaN,NaN,NaN,2054000000,38.64012248,19.6126088,0.536818897,28.4,49.246,39.41,326.9413265,7250,7250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.466666667,1.230000019,44.93999863,NaN,1.039999962,NaN,NaN,NaN
2011 [YR2011],-101574683.5,265732870.4,-643106427.2,1664140959,1909819.893,141789251.7,532840000,NaN,1193319426,0.470247482,50212087,12217944.7,NaN,8992012524,10343570513,-9.710690975,2.963752919,3.383846443,5.53612E+12,5.52821E+12,5.7455E+12,5.47263E+12,8.4766E+11,5.58879E+11,2.75001E+12,5.03921E+12,5.0319E+12,1.05066E+12,9.13985E+11,2.36738E+12,12.12564893,12.14327524,20.8496515,47.21702881,2580624529,1986364091,10693321954,10677800295,2229520361,2819548546,3599538089,NaN,NaN,6.299143707,NaN,2416.327107,2416.327107,22827277380,17444373383,146.54076,9.44335,67.5265274,NaN,6,94.8091,1869379,400,1544233,NaN,5335151,4125679,0,36.9,6.089975847,NaN,2500000,112760,NaN,NaN,3.482666114,124.02,7.587233515,-2.139270763,8.02563E+11,7.90545E+11,NaN,NaN,102.7042391,3.73308304,8.500833333,1.468030817,26.13823334,19.80764008,3.09318352,34.96141434,19.88944244,69.3,25068,9460830,52155472.21,NaN,NaN,NaN,43.4,NaN,36.2,10,149.9,15.2,13.20510328,0.105566632,3.57189559,NaN,NaN,NaN,NaN,NaN,2129000000,33.92059868,16.67400473,0.692059919,28.4,50.2417,39.41,359.7311482,9450,9450,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.466666667,1.25,47.34999847,NaN,2.650000095,7.183246613,5.816074371,NaN
2012 [YR2012],-241215299.3,166440005.9,-710646157.3,1876452465,2320997.529,200444872.2,353390000,NaN,1314217478,0.530949315,58800641.8,13470831.4,NaN,9354438656,10942496193,24.09569718,4.811223316,4.340477146,5.80247E+12,5.76817E+12,5.89627E+12,5.73703E+12,8.7872E+11,5.6078E+11,2.90427E+12,5.68829E+12,5.65422E+12,1.35932E+12,9.64546E+11,2.77999E+12,13.5331676,13.61471721,23.89673687,50.73673678,2873842558,2464992367,11141358945,11074624287,2662421231,2990340731,3883437334,NaN,NaN,4.585979548,NaN,2498.497313,2498.497313,24162896617,19223422661,156.18053,8.87161,61.14569092,25.02131081,6,95.50633,1987182,500,1576091,NaN,5436217,4293031,0,38.4,6.251298681,1.262135922,2600000,112760,NaN,NaN,3.921211014,134.04,5.848507397,-2.845598725,8.32796E+11,8.78109E+11,NaN,NaN,109.631314,7.698908077,7.9925,-2.46960852,24.88315073,19.30373764,3.41449833,39.10080719,31.98702621,68.1,25087,9729248,50397712.86,NaN,NaN,NaN,NaN,NaN,NaN,9,126.9,15.2,8.572404368,0.005118762,2.233926833,NaN,NaN,NaN,NaN,NaN,2339000000,37.8897944,21.03378499,0.661344248,28.4,50.2417,39.41,368.0170918,9450,9450,0.95946855,NaN,NaN,NaN,NaN,NaN,NaN,3.466666667,1.269999981,NaN,NaN,2.650000095,NaN,NaN,NaN
2013 [YR2013],-301753783.2,185972403.2,-858674454.3,2496971632,5061757.246,254324226.9,340320000,NaN,1610667181,0.677517163,84342953.7,5395686.8,NaN,10524112528,12214954488,22.73221851,7.191433721,7.236367222,6.21975E+12,6.18557E+12,6.45161E+12,6.20791E+12,9.33197E+11,5.85461E+11,3.15856E+12,6.18256E+12,6.14847E+12,1.70457E+12,1.0661E+12,3.05547E+12,16.28315585,16.3734301,27.57056532,59.20019183,3758152798,3025339819,12517845732,12448829094,3451240834,3959347853,4350457453,NaN,NaN,5.303310112,NaN,2669.689821,2669.689821,26561886938,20001428171,154.96226,9.05616,62.70079041,22.34122086,6,NaN,2064031,667,1791888,NaN,5538340,4466248,0,35.62862778,6.571573075,NaN,2700000,112760,NaN,NaN,3.519925751,148.54,5.038182364,-2.537183717,9.48519E+11,1.01648E+12,NaN,NaN,110.1015105,1.397298395,7.654166667,3.836592954,26.86197074,20.96465492,2.85861254,35.76725006,19.93531799,66.8,25074,10004588,76576182.36,NaN,NaN,NaN,NaN,NaN,NaN,8,122.8,11.9,10.87438471,0.002370158,2.874459185,NaN,NaN,NaN,NaN,NaN,3010000000,40.33256287,14.10997502,0.527214942,28.4,50.2613,39.41,505.5826679,9450,9450,0.939211742,NaN,NaN,NaN,NaN,NaN,NaN,3.508333333,1.279999971,NaN,NaN,2.660000086,NaN,NaN,NaN
2014 [YR2014],-388459043.3,253577055.8,-1118728405,3044887820,2255115.889,293870898.2,350960000,NaN,1774955189,0.60411429,79883809.3,90583530.8,NaN,11128764861,13069577668,24.94269045,6.357679098,6.457150269,6.61519E+12,6.58498E+12,6.7102E+12,6.5553E+12,9.69513E+11,6.35959E+11,3.31612E+12,6.55933E+12,6.5291E+12,2.06165E+12,1.07649E+12,3.24874E+12,18.60217878,18.6883219,31.43084112,65.26827494,4310289179,3779940964,13284528654,13223294116,4175439095,4495143591,4609285722,NaN,NaN,4.532304901,NaN,2833.411926,2833.411926,29012509444,21324866707,157.41453,7.69632,66.8319931,22.22771072,6,96.36058,2133330,1425,1714040,NaN,5640687,4646155,0,34.1,6.798168241,NaN,2700000,112760,NaN,NaN,3.714293108,162.25,5.344850219,-1.883408686,1.0922E+12,1.19003E+12,NaN,NaN,109.4973201,-0.247782654,7.258333333,5.599991796,29.96543026,16.62581635,2.66743684,34.44753647,22.03964233,65.5,25051,10286842,65831342.3,NaN,NaN,NaN,NaN,NaN,NaN,8,55.9,11.9,16.92516985,0.254303759,4.379039607,NaN,NaN,NaN,NaN,NaN,3828000000,45.84837222,13.96088163,0.50312003,28.4,49.04523,39.41,653.047449,9450,9450,0.957933118,NaN,NaN,NaN,NaN,NaN,NaN,3.50833,1.309999943,NaN,NaN,2.609999895,NaN,NaN,NaN
2015 [YR2015],-117056378,125364569.5,-756800485.4,2736492200,17760.13573,143261204.6,239580000,NaN,1913945055,0.692155475,78183407.9,71589342.5,NaN,9354967770,12462818879,-20.09590702,1.77815106,1.414332673,6.73281E+12,6.67812E+12,7.22535E+12,6.73281E+12,1.10318E+12,6.75683E+11,3.3153E+12,6.73281E+12,6.67812E+12,1.66438E+12,1.10318E+12,3.3153E+12,13.86203006,13.97556886,24.72045121,56.75631318,4268575357,3020327543,11388160958,11295642492,2815204774,3648295526,3910054874,NaN,NaN,3.865472949,NaN,2886.831867,2886.831867,30282958643,22798548817,161.96453,NaN,57.59238815,17.4795208,6,NaN,2238185,4459.660156,1643227,NaN,5743271,4832681,0,37.70040131,NaN,NaN,2700000,112760,NaN,NaN,4.353668554,168.26,6.007560791,-1.881086946,1.12399E+12,1.27223E+12,NaN,NaN,109.7368848,0.851504261,6.998333333,4.266334386,30.98476065,17.05869675,2.90741515,31.30697823,29.0018158,64.3,25004,10575952,29933660.25,NaN,NaN,NaN,47.8,NaN,40.1,8,45.4,11.9,19.76615286,3.633546779,1.479338361,NaN,NaN,NaN,NaN,NaN,2561000000,41.26966636,17.37858986,0.653212227,29.37,35.31845,39.57,429.0510078,9750,9750,1.096302663,NaN,NaN,NaN,NaN,NaN,NaN,3.50833,1.279999971,NaN,NaN,2.569999933,NaN,NaN,NaN
2016 [YR2016],-114409648.3,137643481.5,-526019054.9,3189693705,596855.6338,209574288.3,293940000,NaN,2028979266,0.841773302,98641581.9,13291004,NaN,9582485091,12104023692,13.48128014,3.339673426,3.270773722,6.95767E+12,6.89654E+12,7.29707E+12,7.02914E+12,1.11301E+12,7.19141E+11,3.37669E+12,7.00523E+12,6.94433E+12,1.93392E+12,1.09997E+12,3.37675E+12,17.40228939,17.55489164,27.60678807,58.98692834,4409580448,3427506360,11821066153,11718307252,3263416681,3709467140,4079663205,NaN,NaN,4.273313534,NaN,3004.809187,3004.809187,32384504144,23752060888,158.69049,NaN,NaN,18.79140091,6,NaN,2267835,4207,1814289,NaN,5846019,5026048,NaN,38.97025299,NaN,NaN,2800000,112760,NaN,NaN,4.448066288,182.62,5.331949222,0.528090646,1.34277E+12,1.10627E+12,NaN,NaN,108.8655189,0.683591111,6.925,4.580099734,29.83209461,17.18834305,2.78015947,30.22834778,25.34335709,63,24948,10872067,28480229.72,NaN,NaN,NaN,NaN,NaN,NaN,6,3.8,11.9,13.37820499,0.047005635,2.33562508,NaN,NaN,NaN,NaN,NaN,2872000000,48.97352029,17.98474241,0.564046626,29.37,34.82972,39.57,452.6284903,9750,9750,0.928169433,NaN,NaN,NaN,NaN,NaN,NaN,3.383333333,1.330000043,NaN,NaN,2.519999981,NaN,NaN,NaN
2017 [YR2017],-168995331.7,196131139.6,-703516906.1,3314328545,18048.52868,204272197.1,430170000,NaN,2519213255,0.828444839,104064425.9,47910774.7,38734000,10316809919,12203345694,7,5.671555469,5.430071335,7.35228E+12,7.27103E+12,7.87861E+12,7.35345E+12,1.11823E+12,7.15093E+11,3.56113E+12,7.3753E+12,7.29387E+12,2.00649E+12,1.11423E+12,3.56972E+12,17.39915447,17.593402,27.20559478,61.47659696,5041174901,3667431805,12701656931,12561418821,3455561315,4352985123,4346394598,NaN,NaN,5.413401222,NaN,3044.513887,3044.513887,33647417490,24405312593,149.92287,9.24437,NaN,19.87965012,6,97.03352,2251555,4529.660156,1897504,NaN,5948785,5226419,NaN,34.5,NaN,1.262135922,2800000,112760,NaN,NaN,4.081213563,205.05,6.995234825,2.655164458,1.52681E+12,9.93846E+11,NaN,NaN,110.791799,-0.367891613,6.49,5.528229506,28.63099085,25.40541649,2.6444838,30.05702591,16.02856445,61.8,24851,11175204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,3.7,11.9,13.49684859,2.499615398,0.58316018,NaN,NaN,NaN,NaN,NaN,3494000000,54.94841477,17.35275501,0.52299841,29.53,47.03642,39.77,565.2966901,12000,12000,1.264137517,NaN,NaN,NaN,NaN,NaN,NaN,3.466666667,1.320000052,NaN,NaN,2.440000057,NaN,NaN,NaN
2018 [YR2018],-184303164.5,196503602.4,-821001760.1,3847664033,18903.71221,227299315.9,332230000,NaN,3307532219,1.640617199,231424920.7,48675370,800810000,11576614599,13735899664,5,6.697259461,6.794269991,7.84468E+12,7.76504E+12,8.39322E+12,7.83261E+12,1.17237E+12,7.42216E+11,3.76412E+12,7.91566E+12,7.83511E+12,2.16067E+12,1.15994E+12,3.8596E+12,19.71714585,19.91985155,27.29608879,61.84471851,5285101533,3850803396,14250985959,14105967001,3889961780,4923520372,NaN,NaN,NaN,4.073595203,NaN,3237.773682,3237.773682,36807579149,25810033608,146.92009,7.87445,43.41254044,17.70918083,6,97.21103,2223966,5114.136719,2315556,20,6051242,5433806,NaN,41.52923965,NaN,NaN,2800000,112760,NaN,NaN,2.369257116,237.05,4.490278677,1.491436814,1.55045E+12,1.18496E+12,NaN,NaN,111.7322067,0.58982721,NaN,NaN,27.95668807,16.38282776,2.49141979,30.9390583,25.05546188,60.4,24718,11485048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,3.6,11.9,13.41566454,0.004397838,0.219331905,NaN,NaN,NaN,NaN,NaN,4373000000,47.81148986,18.39085578,0.54713012,29.53,45.66171,39.77,852.7305144,12250,12250,0.869006668,NaN,NaN,NaN,NaN,NaN,NaN,3.491666667,1.330000043,NaN,NaN,2.369999886,NaN,NaN,NaN
2019 [YR2019],-191058357.4,198487871.8,-726630171,3579971084,17885.46027,216868305.4,413170000,NaN,3611138672,3.607853104,514019288.8,-6235061.5,-291392000,NaN,14799214859,8.61455787,6.865687335,6.874724704,8.38327E+12,8.29887E+12,8.83965E+12,8.4812E+12,1.33132E+12,8.25766E+11,3.9605E+12,8.43225E+12,8.34818E+12,2.49852E+12,1.37552E+12,4.04974E+12,21.71952962,21.93825296,29.63052719,63.68133231,5464475128,4182533083,14390709095,14247234409,4264042972,4900152309,NaN,NaN,NaN,4.226855576,NaN,3432.7813,3432.7813,40106880017,27448831325,NaN,NaN,NaN,NaN,6,NaN,2180896,NaN,NaN,NaN,6153002,5648149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,289.32,4.606836431,-2.379157223,1.44986E+12,1.23308E+12,NaN,NaN,110.7090955,-0.317730866,NaN,NaN,27.82163276,NaN,NaN,NaN,NaN,59,24542,11801151,NaN,NaN,NaN,NaN,NaN,NaN,38.5,6,3.5,11.9,12.50684873,3.01134187,0.210015767,NaN,NaN,NaN,NaN,NaN,4116000000,38.31777841,20.03984126,0.794928509,29.53,40.23338,39.76,857.8486061,NaN,NaN,0.652801729,NaN,NaN,NaN,NaN,NaN,NaN,3.6,1.330000043,NaN,NaN,2.319999933,NaN,NaN,NaN
2020 [YR2020],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.539999962,NaN,NaN,NaN
