,"Foreign direct investment, net (BoP, current US$)","Net capital account (BoP, current US$)","Net trade in goods and services (BoP, current US$)","Exports of goods and services (BoP, current US$)","Charges for the use of intellectual property, payments (BoP, current US$)","Net secondary income (BoP, current US$)","Grants, excluding technical cooperation (BoP, current US$)","Total reserves (includes gold, current US$)","External debt stocks, long-term (DOD, current US$)",Total debt service (% of GNI),"Debt service on external debt, total (TDS, current US$)","Net financial flows, bilateral (NFL, current US$)","Commercial banks and other lending (PPG + PNG) (NFL, current US$)",Adjusted net national income (current US$),"GNI, Atlas method (current US$)",Exports of goods and services (annual % growth),GDP growth (annual %),GNI growth (annual %),GDP (constant LCU),GNI (constant LCU),Gross national expenditure (constant LCU),Gross domestic income (constant LCU),"Industry (including construction), value added (constant LCU)","Manufacturing, value added (constant LCU)","Services, value added (constant LCU)",GDP (current LCU),GNI (current LCU),Exports of goods and services (current LCU),"Industry (including construction), value added (current LCU)","Services, value added (current LCU)",Gross savings (% of GDP),Gross savings (% of GNI),Exports of goods and services (% of GDP),Trade (% of GDP),Imports of goods and services (constant 2010 US$),Exports of goods and services (constant 2010 US$),GDP (current US$),GNI (current US$),Exports of goods and services (current US$),Imports of goods and services (current US$),"Services, value added (current US$)","Net ODA provided, total (% of GNI)",Net ODA received (% of central government expense),Net ODA received (% of GNI),Net official aid received (current US$),"GDP per capita, PPP (current international $)","GDP per capita, PPP (current international $)","GNI, PPP (current international $)","Households and NPISHs Final consumption expenditure, PPP (current international $)","Gross intake ratio in first grade of primary education, total (% of relevant age group)","Over-age students, primary (% of enrollment)","Persistence to grade 5, total (% of cohort)","Government expenditure on education, total (% of government expenditure)","Compulsory education, duration (years)","Adjusted net enrollment rate, primary (% of primary school age children)","Primary education, pupils",Aquaculture production (metric tons),Cereal production (metric tons),"Plant species (higher), threatened",Rural population,Urban population,Electricity production from coal sources (% of total),Access to electricity (% of population),GDP per unit of energy use (PPP $ per kg of oil equivalent),"Annual freshwater withdrawals, total (% of internal resources)",Arable land (hectares),Land area (sq. km),Urban land area (sq. km),Rural land area (sq. km),Total natural resources rents (% of GDP),"Depositors with commercial banks (per 1,000 adults)",Bank liquid reserves to bank assets ratio (%),"Claims on central government, etc. (% GDP)",Net domestic credit (current LCU),Net foreign assets (current LCU),"Listed domestic companies, total","Stocks traded, total value (current US$)",Consumer price index (2010 = 100),"Inflation, GDP deflator (annual %)",Deposit interest rate (%),Real interest rate (%),Broad money (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Current health expenditure (% of GDP),Current health expenditure per capita (current US$),"External health expenditure per capita, PPP (current international $)","Mortality rate, infant (per 1,000 live births)",Number of infant deaths,"Population, total","ICT service exports (BoP, current US$)","Patent applications, residents","Trademark applications, total",Rail lines (total route-km),Gini index (World Bank estimate),Multidimensional poverty headcount ratio (% of total population),Poverty headcount ratio at national poverty lines (% of population),Start-up procedures to register a business (number),Cost of business start-up procedures (% of GNI per capita),Profit tax (% of commercial profits),Merchandise exports to high-income economies (% of total merchandise exports),Fuel exports (% of merchandise exports),Ores and metals exports (% of merchandise exports),,,,,,Merchandise imports (current US$),Food imports (% of merchandise imports),Fuel imports (% of merchandise imports),Ores and metals imports (% of merchandise imports),"Bound rate, simple mean, all products (%)","Share of tariff lines with international peaks, all products (%)","Binding coverage, all products (%)",Export value index (2000 = 100),"Armed forces personnel, total","Armed forces personnel, total",Military expenditure (% of GDP),"Central government debt, total (% of GDP)",Expense (% of GDP),Tax revenue (% of GDP),Taxes on goods and services (% of revenue),"Revenue, excluding grants (% of GDP)",Social contributions (current LCU),IDA resource allocation index (1=low to 6=high),"Employers, total (% of total employment) (modeled ILO estimate)","Labor force participation rate for ages 15-24, female (%) (national estimate)",Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure
1998 [YR1998],4473104307.91168,125562625.196401,15728309638.7104,104804062889.366,1006426053.65951,-2517667139.71537,,15457236697.6273,,,,,,225931807556.715,275381080002.59937,8.915853367020503,4.3118363532626915,5.342583854718043,2817349000000.0,2762159531650.2925,2777500000000.0,2908905176857.9873,677937000000.0,424829000000.0,1767815000000.0,2152905000000.0,2106900000000.0,861614000000.0,568269000000.0,1284518000000.0,24.22874200236317,24.7577862264928,40.020994888302084,74.34039123881453,125653526513.92403,133319322217.14429,270809066780.7142,265022201537.12625,108380482773.36821,92940036981.59724,161576623605.32837,0.715,,,,25886.791232320786,25886.791232320786,224227225435.78986,105091490983.7364,,,,12.7580003738403,9.0,,746164.0,5476.0,5618400.0,,1418811.0,7432163.0,1.8836080130485984,100.0,4.486682735372503,,2781000.0,410340.0,,,0.280911582388387,,,8.757376660837334,997787000000.0,-155417601262.671,258.0,199768810000.0,85.0647579532023,0.8129596913657906,2.295,5.596542672595921,38.21116119847369,,,,,3.5,332.0,8850974.0,1509639080.48927,3972.0,14815.0,10929.0,,,,,,,82.59905851237389,1.8263455915832834,2.531083063932004,,,,,,68403000000.0,6.801155122513379,5.196954758113766,3.006103332595206,6.07,6.800004,100.0,97.42961853,88700.0,88700.0,1.90850085319123,,37.47415701110825,29.670561404242175,33.01624104661027,38.07738845884979,98378000000.0,,4.05000019073486,38.2299995422363,,8.9399995803833,,,
1999 [YR1999],-38536647554.4837,-2523149317.12198,16091289013.0473,106252860497.453,1088775810.43515,-3505673040.86795,,16749337014.9286,,,,,,229920274638.434,277286825157.3362,7.199623636944068,4.247184143675483,6.155150071794722,2937007000000.0,2932174596045.75,2872274000000.0,3004128968852.9834,721683000000.0,458365000000.0,1830065000000.0,2264494000000.0,2260887000000.0,908321000000.0,589327000000.0,1365323000000.0,25.661040703447775,25.701980110776553,40.11143328266712,74.89836581593946,132450127628.6637,142917811652.10342,274072182416.73123,273635626452.36252,109934280596.43687,95341305189.77538,165245328233.9272,0.698,,,,27471.55827211185,27471.55827211185,242951998194.6937,112424393675.84372,105.16663,6.34197,98.4331970214844,12.4920196533203,9.0,99.77019,763028.0,6004.0,4931300.0,,1417437.0,7440437.0,2.028571797620739,100.0,4.852353565983692,,2744000.0,410340.0,,,0.229431306665582,,,3.598640579308225,972644000000.0,-36017795666.7334,277.0,214818920000.0,85.4579066416506,0.8978646156174079,1.475,4.437294487290472,39.421212862564445,,,,,3.4,318.0,8857874.0,1452925368.4624,4142.0,15146.0,10705.0,,,,,,,87.86376838798628,2.1346314154420494,2.5277353778369767,,,,,,68580000000.0,7.184469784362098,5.869961969981398,2.967792108474217,6.08,6.025379,100.0,97.75828097,88700.0,88700.0,1.8908850725377802,,36.4229271528209,30.29785020406325,33.02921061782775,37.83476573574494,98699000000.0,,4.1100001335144,41.3499984741211,,7.6100001335144,,,
2000 [YR2000],17414879019.4224,-15163174.8697744,16061659825.4707,112227737549.022,991779879.170332,-3142196776.28598,,16498728321.8885,,,,,,220164848646.164,280487113179.99945,12.041256543682024,4.766348871487196,5.004340722066928,3076995000000.0,3078910603397.7686,2998352000000.0,3131969508062.492,773525000000.0,501592000000.0,1917246000000.0,2408151000000.0,2409612000000.0,1041729000000.0,635103000000.0,1458705000000.0,26.814579513340842,26.798321252397177,43.25845846045369,81.47753193217535,148670051878.4873,160126911999.74948,262835454366.8551,262994913885.31137,113698565846.63072,100453275414.20183,159209032765.05643,0.801,,,,29631.16089066591,29631.16089066591,263050382368.72543,122649101054.99994,102.20514,6.03283,99.3010101318359,12.9876699447632,9.0,99.42556,775706.0,4834.0,5604200.0,,1417231.0,7454878.0,1.6979845900668589,100.0,5.528051960916243,,2703000.0,410340.0,31152.32031,390507.2813,0.260625969904687,,,4.273195493139757,1101209000000.0,-131826925862.023,292.0,379060460000.0,86.2262960544623,1.5057704824390328,2.055,4.203435427643137,37.78147632768875,1835.66918945,7.32689953,2173.19384766,0.0,3.4,311.0,8872109.0,1724100303.58165,4224.0,16424.0,10698.0,27.2,,,,,,86.56223995197794,3.3185871576517596,2.3575459313612996,,,,,,72880000000.0,5.922917858565259,9.018572078829672,3.1312910436384387,6.1,5.60611,100.0,100.0,88300.0,88300.0,1.83267304982489,,34.53466996048005,29.858924959439836,32.12184233723024,37.7931035055526,119528000000.0,,3.94000005722046,40.4000015258789,,5.46999979019165,,,
2001 [YR2001],-3430756955.11852,8135075.75128546,18591350342.2175,105202592121.342,878086896.941815,-2596448343.72298,,15625206244.7363,,,,,,201639854543.285,264345841408.08902,0.5905995437826164,1.4494986179698088,1.4654010300664027,3121596000000.0,3124028991094.783,3018595000000.0,3160504262641.9,781593000000.0,497235000000.0,1944909000000.0,2503731000000.0,2505643000000.0,1074620000000.0,651331000000.0,1524396000000.0,27.219578517534472,27.19880786739575,42.92074508004254,80.58829003595035,146530435747.97815,161072620811.4932,242395852494.409,242580960587.07922,104038105933.72124,91304566709.58748,147582654829.5592,0.766,,,,29940.54433217508,29940.54433217508,266553285593.71027,123724670655.23607,99.32491,6.17243,98.7892303466797,12.8780298233032,9.0,99.725,786027.0,6773.0,5382000.0,,1417037.0,7478923.0,1.979640459172623,100.0,5.270962305711596,,2691000.0,410340.0,,,0.269838028839048,,0.5060122536508895,4.1779648053245335,2607361000000.0,-262741601319.066,285.0,299878360000.0,88.3008648169117,2.483522966054764,2.1725,3.1678038966522997,44.489563775022155,1946.09997559,7.89881182,2155.44018555,0.0,3.4,309.0,8895960.0,2230363917.2115,3926.0,14360.0,9865.0,,,,,,,87.17575452053183,3.3353232471011287,2.467299446145002,,,,,,63200000000.0,7.047688617251239,8.712396702856182,3.1522429170599686,6.32,6.488461,100.0,87.03085978,69500.0,69500.0,1.71274737307638,,33.23723674787747,27.89281276622768,34.753253685700976,35.109282906190806,112714000000.0,,3.73000001907349,52.5400009155273,,4.73000001907349,,,
2002 [YR2002],-1714855120.2823,404542051.43814,16610629030.0304,106823918098.481,919579589.608938,-3377871618.85225,,19170723588.9644,,,,,,221974709238.578,259642909857.32065,1.6988147844256645,2.196921062174596,2.41257652164623,3190175000000.0,3199398581063.358,3054579000000.0,3204703796279.297,808896000000.0,520170000000.0,1972552000000.0,2598336000000.0,2605768000000.0,1071738000000.0,665560000000.0,1589532000000.0,26.43512333509114,26.35972681605092,41.24709044557748,77.2186507056824,145019003726.118,163808946307.50073,266849061835.6595,267612328105.90424,110067473888.52943,95989771081.73892,163244908648.36554,0.836,,,,30926.505598939573,30926.505598939573,276807254992.88,127878860464.89044,96.00601,6.67037,98.9978790283203,13.2127103805542,9.0,99.52891,785774.0,5618.0,5398400.0,,1416123.0,7508835.0,2.476482617586912,100.0,5.330216944934051,1.5649122807017544,2677000.0,410340.0,,,0.30910686886709,,0.3623668597890626,3.0944419813295894,2775579000000.0,-221611060661.271,278.0,185567120000.0,90.2068232098235,1.5476393976802854,2.3775,4.180166695649146,46.40970220941403,2100.30200195,8.20682907,2458.13012695,0.0,3.3,309.0,8924958.0,2152440220.96936,3358.0,13762.0,9940.0,,,,,,,87.99180382891917,2.8907304661142486,2.4167864230730958,,,,,,66955000000.0,7.718128974123026,8.6499600393691,3.1285280235995687,6.24,8.094247,100.0,93.76621462,69500.0,69500.0,1.6411545404720802,,33.64241576147195,26.763166888347,37.340057420469186,33.09926044976477,98190000000.0,,3.75,50.560001373291,,4.96999979019165,,,
2003 [YR2003],16334968794.4065,-8845828.28499414,18511561810.2044,131438340214.921,1275990110.26227,-4175218389.38099,,22168538425.3524,,,,,,283901474527.935,293386797020.46124,4.308009979035134,2.3098105903281123,3.7449730831399393,3263862000000.0,3319215196746.542,3107529000000.0,3273932182759.457,824282000000.0,538082000000.0,2022967000000.0,2703551000000.0,2749105000000.0,1090226000000.0,681293000000.0,1666672000000.0,27.787784714915624,27.32732767711486,40.32570497098076,75.24559366551621,149581094306.4498,170865852060.98016,334337212322.0756,339970691169.0143,134823837849.20174,116750182407.28146,206110582095.64325,0.795,,,,31782.076248571684,31782.076248571684,289508411588.3611,130257191563.67245,93.42236,7.20788,99.0243301391602,12.9209203720093,9.0,99.10242,774888.0,6334.0,5290000.0,,1415759.0,7542470.0,3.0765480613684546,100.0,5.624710149677948,,2666000.0,410340.0,,,0.266803344142578,,0.5777883048162044,2.402358971589587,2888917000000.0,-142061328917.049,,198436600000.0,91.9438957260577,1.700239434674316,1.675,3.261802119410419,46.57141662946251,2201.5703125,8.31443501,3109.14868164,0.0,3.2,308.0,8958229.0,2634878849.51987,3025.0,13070.0,9882.0,25.3,,,3.0,0.7,,87.2149510008226,3.1279162145112913,2.3347458187344508,,,,,,83540000000.0,7.7898671715428245,9.583132203440236,2.8297012415711467,6.24,8.349668,100.0,117.4727661,63200.0,63200.0,1.5967899694360799,,33.725385613217576,26.894480629364857,37.36503518799589,33.16900624401019,100454000000.0,,3.75,50.7400016784668,,5.55999994277954,,,
2004 [YR2004],11329162031.6876,15134521.2505163,26940503054.3399,161225069379.257,1415045057.63109,-5450395411.70489,,24768805295.0333,,,,,,323641053492.733,357822259473.5311,11.25953432274251,4.336856153844735,3.1773021003856883,3405411000000.0,3424676690909.091,3178839000000.0,3401274388026.6206,876096000000.0,568670000000.0,2100697000000.0,2830194000000.0,2846182000000.0,1208228000000.0,709506000000.0,1753912000000.0,27.79320389905858,27.63707974960568,42.69064240825894,78.59114958197212,159807510466.2446,190104551319.63266,385118044877.46466,387293608567.26855,164409367388.31662,138259331328.49814,238663201295.43195,0.777,,,,33830.55489352912,33830.55489352912,305974912306.5969,137607223798.44183,92.54431,0.0,99.0913314819336,13.0613298416138,9.0,96.88686,690758.0,5989.0,5507800.0,,1415762.0,7577769.0,1.2006092053298874,100.0,5.7856274487928285,,2656000.0,410340.0,,,0.236058482132648,,0.394815854930194,2.871534601514949,3046570000000.0,-164840323950.6,,309800400000.0,92.2874531293479,0.3330218977412045,1.07,3.836701047619358,45.98660021185827,2278.5871582,8.12580395,3486.53540039,0.0,3.1,305.0,8993531.0,3611251842.18538,2768.0,13904.0,9895.0,26.1,,,3.0,0.7,,86.22543261629842,3.8450365246096108,2.6548524150441155,,,,,,100433000000.0,7.580922865427615,9.709281520464241,3.32625723576965,6.09,5.721504,100.0,141.8206997,27600.0,27600.0,1.44128335992893,,32.56843877133511,27.253502763414804,36.76491327034269,33.33725532595999,102462000000.0,,3.66000008583069,48.189998626709,,6.69000005722046,,,
2005 [YR2005],17494702866.6343,289789512.220971,24798839623.2915,173974747164.467,1512385255.67944,-6032791314.93646,,24867578418.1736,,,,,,331958901263.441,413324116112.03705,6.398959552301122,2.8588032399026133,3.6660366780088935,3502765000000.0,3550226594501.039,3266563000000.0,3471459328745.756,897361000000.0,585072000000.0,2160434000000.0,2931085000000.0,2970998000000.0,1319442000000.0,729854000000.0,1828050000000.0,28.382061496829618,28.000771027928945,45.01548061553998,83.75147769511972,170738194709.41193,202269264665.6595,392218088878.77856,397558978201.8172,176558857769.86792,151929587453.66718,244617360934.55194,0.942,,,,34244.46501562566,34244.46501562566,313423457846.8902,143171824659.7194,94.81187,0.0,98.9618682861328,12.7627401351929,9.0,95.39294,658461.0,5880.0,5050600.0,,1415927.0,7613645.0,0.8871909828560602,100.0,5.996095572858268,,2698000.0,410340.0,,,0.496974952187269,,0.23579313839984134,5.210254905606627,3404324000000.0,-57013762701.9099,,,92.705672967515,0.6863830506989643,0.816975,2.826218266146444,51.722280315992194,2301.59863281,8.14698315,3545.95507813,0.0,3.0,301.0,9029572.0,3948529696.14226,2522.0,13688.0,9867.0,26.8,,,3.0,0.7,16.6,86.87201520609894,4.978506127262572,3.085525316351669,,,,,,111697000000.0,7.375079029209363,11.70751791433546,3.2833150994030715,6.27,4.780674,100.0,150.6741816,28600.0,28600.0,1.41588836866932,,33.0731111516725,28.556865461083525,35.87262597191102,34.73382723462472,95718000000.0,,3.92000007629395,50.8300018310547,,7.48999977111816,,,
2006 [YR2006],-449796007.818305,-2574761320.73889,29860287392.2435,199241616328.566,1690721320.63067,-6324673938.01851,,28017219694.0134,,,,,,363615393561.001,446298370664.68097,8.613984123391518,4.662773551751258,5.934396677754123,3666091000000.0,3760911123577.8525,3405744000000.0,3633906838145.122,948632000000.0,628446000000.0,2255771000000.0,3121668000000.0,3202687000000.0,1482400000000.0,788365000000.0,1937082000000.0,31.135863607228952,30.348213570371126,47.48743300056252,88.19541347766643,184960282929.22592,219692707010.46014,423093437423.7619,434074299964.76105,200916212626.38583,172232793906.37283,262541270228.51102,1.025,,,,37679.695110565066,37679.695110565066,351030753540.3809,152594616328.40677,100.18033,0.0016,99.4050216674805,12.806679725647,9.0,95.0788,626847.0,7549.0,4128400.0,,1413835.0,7666670.0,1.0726798151947854,100.0,6.814824357526759,,2655000.0,410340.0,,,0.57263948885771,,0.22756984925867604,5.1081344973264295,3747645000000.0,-15622912421.79,,,93.9666691462309,1.757413690745409,1.08857777777778,1.8874493493171436,55.85968783355565,2508.55957031,8.04736423,3763.10546875,0.0,2.8,295.0,9080505.0,4980073192.74988,2446.0,13585.0,9869.0,26.4,,,3.0,0.7,16.6,87.1748600674908,5.575574056080368,3.8634693315986035,,,,,,127547000000.0,7.417306464060045,12.383180077266557,4.266730834535635,6.23,6.039214,100.0,170.0384287,24600.0,24600.0,1.32720742978137,,31.84121437641671,28.560308142954344,36.06672614201006,34.25831959068037,91268000000.0,,3.90000009536743,51.8699989318848,,7.07000017166138,,,
2007 [YR2007],9747824804.71781,-476259768.821606,31342881728.5442,234879724079.288,1856019768.75849,-6780077644.41257,,31033035734.4712,,,,,,424347935201.469,478521828887.18567,4.595407014572217,3.4392217760006503,3.858395944156797,3792176000000.0,3906021965833.3228,3570596000000.0,3781739443219.8057,1000191000000.0,654201000000.0,2312538000000.0,3320278000000.0,3419729000000.0,1580793000000.0,844812000000.0,2047351000000.0,32.5550394038374,31.608288587105715,47.61026034566985,89.16208221118835,199806343967.5751,229788481078.92242,491252589217.02075,505966887613.1858,233886636681.06766,204124400781.20377,302916346096.9403,0.935,,,,40855.499918055095,40855.499918055095,384944657006.26654,164671872698.32526,102.78687,0.0,99.7287216186523,12.845009803772,9.0,96.25158,601120.0,5365.0,5057600.0,,1409904.0,7738188.0,0.9071178514073766,100.0,7.466098148777792,1.5380116959064327,2643000.0,410340.0,,,0.827576572387022,,0.24666921792614152,4.4682101920381365,4277366000000.0,161685517379.5,,,96.0453705157769,2.825893231362471,,,62.28135113987443,2706.63378906,7.99017382,4307.14453125,0.0,2.7,290.0,9148092.0,8114403520.74175,2527.0,14564.0,9821.0,27.1,,13.5,3.0,0.6,16.8,86.44529963430222,4.971897540433924,3.881521422632343,,,,,,153226000000.0,7.42355120515336,11.080671358215712,4.5012899367143895,6.16,5.870751,100.0,194.227165,17600.0,17600.0,1.3087188393598599,,31.149018244857814,28.507040675509703,35.47033423625503,34.68709547814972,97202000000.0,,3.91000008583069,52.7400016784668,,6.15999984741211,,,
2008 [YR2008],-6671950489.48653,-795304577.382892,31027233567.0197,257015521094.781,2063470051.24661,-8331947336.98054,,29727344091.6924,,,,,,447083519914.196,513744929348.7718,1.8524599852193262,-0.45055925674336095,-0.014258867409637332,3775090000000.0,3905465011340.2236,3568443000000.0,3759472651858.073,952205000000.0,626990000000.0,2345245000000.0,3412253000000.0,3529928000000.0,1674970000000.0,835432000000.0,2132621000000.0,32.03960262932519,30.971518453272346,49.086922921600475,92.56415043081506,205911872374.63226,234045220741.55273,517706149201.19556,535559769992.8692,254126018418.77682,225084280317.3977,323560710655.2776,0.98,,,,42158.29569955387,42158.29569955387,402088350522.4863,172627929214.03998,106.35955,0.0,99.0403213500977,13.0260801315308,9.0,98.43535,584726.0,7595.0,5195000.0,,1406363.0,7813274.0,1.080096601598463,100.0,7.8361740110393905,,2630000.0,410340.0,,,0.924167803769298,,3.654417279706801,2.7177644799491714,5106734000000.0,17585679736.0498,,,99.3464970644714,3.2352352799719313,,,62.25042515897854,2866.33837891,8.20660114,4626.63867188,0.0,2.6,286.0,9219637.0,9694993287.26771,2549.0,14491.0,9840.0,28.1,,14.4,3.0,0.6,16.8,84.66779197819399,7.368482307360911,3.9977542704669946,,,,,,168503000000.0,7.8585688566363165,14.44691296937663,3.5059060929650663,5.93,4.742306,100.0,210.9214893,17600.0,17600.0,1.16892341594098,,31.555749236648044,27.47193716292432,37.07102973505764,33.8228144278868,102847000000.0,,3.76999998092651,53.0800018310547,,6.23999977111816,,,
2009 [YR2009],17513961646.6557,-537747473.540895,21695731950.5644,188341802715.909,1855773288.71431,-6307076926.00418,,47255415701.1354,,,,,,367241899644.549,489502405617.5126,-14.45802447276364,-4.339790574529346,-5.351872384962007,3611259000000.0,3696449507893.9526,3436381000000.0,3612729912260.3086,811916000000.0,481528000000.0,2326763000000.0,3341167000000.0,3419525000000.0,1451870000000.0,748521000000.0,2150965000000.0,27.33616411941544,26.709759239185246,43.453978804411754,81.50885603742644,175981952782.8386,200206905449.40536,436537014293.5535,446774804672.18896,189692701664.53265,166123624866.0796,281032297682.1971,1.121,,,,40309.1125419176,40309.1125419176,383605153093.73975,175199291545.0291,103.65951,0.0,99.5294189453125,13.2627801895142,9.0,99.3342,573416.0,8540.0,5241900.0,,1403890.0,7894625.0,0.6515182571520599,100.0,8.254650331940464,,2638000.0,410340.0,,,0.495903811923921,,5.161523643721048,4.158876224983666,4907340000000.0,442516670733.48,,,98.8552678342659,2.358905100510327,,,63.8959680854025,2928.81689453,8.77319241,4137.5,0.0,2.6,283.0,9298515.0,8843461932.20413,2186.0,12335.0,9946.0,27.3,,14.8,3.0,0.6,16.7,84.14717331137871,6.1469158787641485,3.709190480077815,,,,,,119876000000.0,9.874754516790288,11.581322834881023,3.1110447385404942,5.9,4.646175,100.0,150.4656949,21870.0,21870.0,1.1635969019994399,,33.63609182061238,27.233538461262185,38.81142916088275,33.39788163836169,102271000000.0,,3.75999999046326,50.9900016784668,,8.35000038146973,,,
2010 [YR2010],21497722410.9231,-680750699.340277,23672379778.9129,220276557566.513,1498265136.39092,-8166211227.06942,,48246149255.6656,,,,,,423490353223.015,512315180166.241,10.647214475719508,5.95210700755608,6.330009679767045,3826205000000.0,3930435119551.3413,3640898000000.0,3821977704283.9395,914202000000.0,585509000000.0,2417888000000.0,3573581000000.0,3670657000000.0,1596635000000.0,848823000000.0,2245286000000.0,29.140820796584503,28.37014832033591,44.678852948904755,84.24837718803632,196190670652.16214,221523364067.8045,495812558843.31036,509281261515.0207,221523364067.8045,196190670652.16214,311519732446.26636,0.97,,,,42256.162121255446,42256.162121255446,407048620629.3908,183325287645.64142,103.50256,0.0,96.5446929931641,13.3059797286987,9.0,99.38254,576110.0,10644.0,4279500.0,,1401467.0,7976659.0,1.2979927253132155,100.0,7.784956822929716,,2629000.0,410340.0,31152.32031,390507.2813,0.998307758935445,,0.20475469605957916,3.1411908670882234,5169216000000.0,607040993087.37,,,100.0,0.9475654186946088,,,61.83307444269488,2909.09472656,8.32738972,4420.25976563,0.0,2.5,280.0,9378126.0,8764745745.40745,2196.0,12419.0,9968.0,27.7,17.7,15.4,3.0,0.6,16.0,83.31358087483433,6.981702786173005,4.81890253895353,,,,,,148946000000.0,8.772155986419888,13.376815013702863,3.703658781121684,5.88,5.3808,100.0,182.4140433,21163.0,21163.0,1.18828837231971,,33.042374022024404,27.399518857974677,38.91716998853529,33.24278923578338,104734000000.0,,3.92000007629395,51.2900009155273,,8.60999965667725,,,
2011 [YR2011],16794642420.5096,-1264583790.16044,28825149689.0499,261941660303.883,1924300997.80834,-9155487333.79431,,50213891950.8524,,,,,,487139932133.118,535794524390.34595,6.7197962453271884,3.1953332348894037,2.506945838587768,3948465000000.0,4028968999219.326,3754836000000.0,3931946568547.2954,954299000000.0,619629000000.0,2499751000000.0,3727905000000.0,3804034000000.0,1687667000000.0,880992000000.0,2359999000000.0,29.032994302704125,28.451965630702098,45.271191191835634,85.7910274001081,210088770285.8841,236409282768.95532,574094112972.7327,585817912459.7103,259899243504.95865,232621994257.88605,363437784096.3051,1.019,,,,44608.580261491516,44608.580261491516,430123918452.6713,191961806732.7256,101.10355,0.0,,13.1773900985718,9.0,99.47878,578486.0,13441.0,4656800.0,,1389318.0,8059895.0,0.9716879417519666,100.0,8.457174272409706,,2614000.0,410340.0,,,1.04031836431336,,0.3098482290322572,2.263362397915183,5575041000000.0,772899541609.86,,,102.961150738221,1.088359400370706,,,63.21424499819604,3939.58618164,10.42150974,6354.29199219,0.0,2.5,278.0,9449213.0,12655631631.4602,2004.0,11802.0,10014.0,27.6,18.5,15.2,3.0,0.6,16.0,80.73599629451319,7.305201750255234,5.211233189006087,,,,,,177026000000.0,8.562693350981883,14.115409907346098,3.6242760568882324,5.83,4.865139,100.0,215.1046919,21300.0,21300.0,1.10428814418825,,32.16307819002898,26.6327333985174,38.451690904242355,32.53838281823169,112589000000.0,,3.67000007629395,52.7799987792969,,7.80000019073486,,,
2012 [YR2012],13221654816.0758,-910128763.36503,28324831033.4835,249176852687.115,2478866958.96532,-10827433982.0764,,52245310612.4755,,,,,,467948571043.103,562529914050.6978,1.1207955362419852,-0.5883045689907362,-0.3497341385981514,3925236000000.0,4014878319195.5195,3728144000000.0,3908717721818.673,925661000000.0,575296000000.0,2510347000000.0,3743086000000.0,3828792000000.0,1685419000000.0,861032000000.0,2401664000000.0,27.69396597719264,27.074047462935074,45.02752541619402,85.28225106235871,212218840825.4685,239058947457.49146,552483727282.8025,565134029822.0708,248769750722.5999,222400808657.39685,354488322844.0181,0.974,,,,45432.43196927608,45432.43196927608,442391061204.6446,195843704543.1339,101.66232,0.00017,99.7461929321289,15.2291803359985,9.0,99.60119,602295.0,13757.0,5055900.0,,1368886.0,8150488.0,0.6002307193155327,100.0,8.621795748008052,1.4990643274853803,2603000.0,407340.0,,,0.742627939294114,,0.45185092864649945,1.8353839585839065,5768832000000.0,924810827727.064,,,103.87583444225,1.0014220230161612,,,65.0788680783717,4123.26220703,10.73550034,6254.64501953,0.0,2.4,277.0,9519374.0,12169911190.6527,2288.0,11128.0,9944.0,27.6,17.7,16.0,3.0,0.6,16.0,83.18712193030268,9.384078705067417,5.278931415055431,,,,,,164436000000.0,9.15446865088922,16.114720235908713,3.303324725441075,6.02,4.976868,100.0,198.2858757,16100.0,16100.0,1.13330363058497,,32.75885192058104,26.303910730343894,38.70328841023647,32.11008242931101,115160000000.0,,3.76999998092651,53.439998626709,,7.98000001907349,,,
